reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e821661a-4479-47f1-82ef-9d99be82215d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Barakallah, aplikasinya sangat bermanfaat. Membantu sesama untuk mendapatkan harga yang lebih ringan di tengah kondisi ekonomi saat ini. Semoga kedepannya lebih banyak lagi merchant halal yang bekerja sama. Sukses terus!",4,3,2.22.0.1,2026-02-06 07:55:41,"Terima kasih atas ulasannya. Mohon maaf buat pengalaman kamu yang kurang menyenangkan dengan Qpon. Kami berterima kasih buat segala masukanmu buat jadi pelajaran untuk perbaikan ke depannya. Jika masih ada yang ingin dibantu, jangan segan buat menghubungi kami via WhatsApp: 📲 +62 815 9787 878",2025-11-14 06:44:04,2.22.0.1
be653f50-45a0-4f87-9033-3978d872e8bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terbaik qpon 🥰,5,0,2.22.0.1,2026-02-06 07:51:11,,,2.22.0.1
6bd8cc48-269a-4039-8ac6-4cfb4f8b7e4a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ganti device, gak bisa masuk akun qpon nya kan lucu, KOCAK 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,0,2.22.0.1,2026-02-06 03:56:43,,,2.22.0.1
fead985a-8809-4ca0-b219-5fc00c90c18c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gak diinstal malah muncul diberanda,1,0,,2026-02-05 22:24:54,,,
7bb0f8ad-de46-4fc7-a706-2c9babaa0957,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"cust service nya baikk , menyelesaikan setiap masalah dengan baik , gak ribet gak slowres😍 makin nagih jajan lewat qpon",5,2,2.22.0.1,2026-02-05 12:27:42,,,2.22.0.1
18f14ce8-6fc1-401e-b4be-88884c0c35d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya pesan es cream wedrink karya ternyata wedrink karya tutup, lalu saya mau tukarkan ke wedrink asia megamas ternyata tidak bisa jawab kasir nya kami tidak melayani tukar voucher Qpon dengan sempat kecewa sudah jauh2 ke sana tidak bisa, alhasil saya tanyakan sama kasir, jadi sayang donks voucher saya tidak bisa di gunakan rugi donks saya di buang percuma, alhasil saya menanyakan dengan WA Qpon alhasil bisa di kembalikan uangnya dalam 7 hari kerja, semoga aja tidak berbohong, amin.",5,8,2.22.0.1,2026-02-05 11:42:11,,,2.22.0.1
67776c49-d201-410b-80ef-8d65273dc31f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kalau produk Roti'O untuk harga 1pcs tidak kunjung dijual lagi, auto unistal ini aplikasi.",1,1,2.22.0.1,2026-02-05 11:11:22,,,2.22.0.1
ac33ba2c-24bd-4141-a641-739a55b7bf8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BURUK!!!! SUSAH REFUND KLO GAK ADA (KLIK REFUND)!!!! APALAGI BOLOT BANGET ITU CS NYA!!!! SAYA NGAJUIN SEBULAN LEBIH KAGA BERES!!!!! SEDANGKAN MERCHANT NYA GAK KERJASAMA DENGAN QPON!!!! NAJIS!!!!,1,0,2.22.0.1,2026-02-05 07:00:56,,,2.22.0.1
4f4b2fa3-3830-4cb5-bd99-d57700d371bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"halo ini kenapa saya scan Qris pembayaran berhasil tetapi voucher tidak masuk dan saldo sudah kepotong, apakah ada kejelasan ?",1,0,,2026-02-05 04:54:56,,,
c6320d8b-002c-4da8-994d-f6448d6902ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"respon cepat ,mslh pun slse ,,",5,0,2.22.0.1,2026-02-05 04:33:11,,,2.22.0.1
e4eb90e0-033c-4d0c-bae1-3fe8b7749575,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan banyak diskoun,5,0,2.22.0.1,2026-02-04 13:18:30,,,2.22.0.1
29c6da93-5057-4472-bed4-f0e453807326,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mau beli pke aplikasi malah suruh buka terus..g bisa bayar....buka dengan WA gitu terus..kapan bayarnya..g guna aplikasinya,1,0,2.22.0.1,2026-02-04 12:25:04,,,2.22.0.1
b3c94bae-b246-449e-908a-dddf034fc792,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ada batasan waktu nya dan tidak bisa di refund, sedangkan tidak semua outlet bisa menukarkan voucher nya",1,0,,2026-02-04 11:21:14,,,
5eb3cd78-a114-40d1-aab2-0d1f06142115,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,error tidak bisa login,1,0,,2026-02-04 09:19:43,,,
ccc29a7d-55b8-495b-8d8c-061503a5dbb1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gak bisa masuk karena tidak normal, lah login log out biasa padahal. aneh, buruk.",1,2,2.21.0.1,2026-02-04 05:13:47,,,2.21.0.1
d6fa3884-102a-4514-b961-56959787464b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,vocer ga bisa di pakai,1,0,,2026-02-04 05:12:14,,,
a5de510d-e05b-4e4b-bd08-ea844e589818,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bisa login. aku ga otak Atik apa2 tp katanya aktivitas mencurigakan,1,0,,2026-02-04 04:30:19,,,
9bed4cb9-1959-400c-b24a-65cea6a7ece7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya ada kasus mau refund tapi di aplikasi gada fitur refund pas bilang ke cs di whatsapp disuruh tunggu sampai kadaluwarsa nanti di up... bener ga tuh? soalnya baca komen disini ada yg kasus seperti ini malah ga di tanggapi lagi,1,0,2.19.4.0,2026-02-04 02:12:24,,,2.19.4.0
03b03df1-69a8-4ace-8cdb-9298ccdd75f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi buruk, harusnya barcode tidak ada masa berlaku, hilang uang aja, jd kita mau promo tapi uang kita tidak digunakan hangus😂 kemana itu uang yg kita beli untuk promo orang yaaa",1,4,2.22.0.1,2026-02-04 00:25:00,,,2.22.0.1
cf358f8d-cd60-435c-be62-f6730b7ea385,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"padahal ga pernah login sama sekali tpi notif ny bilang akun berbahaya krna sering login,ga jelas.",1,0,,2026-02-03 22:07:12,,,
6a2cadc2-cc01-46b7-a07f-79f55db2ad4d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pembayaran berhasil tetapi di aplikasi blom dibayar.. chat ke cs, katanya ada kesalahan di sistemnya dan akan dilakukan refund, mengisi data2 diri.. eh abis itu gada respon lagi 😑 kemaren temen juga sama beli di kopken gabisa dipake, padahal pembayaran berhasil 😒",1,12,2.22.0.1,2026-02-03 14:51:22,,,2.22.0.1
7f4869d0-ac88-416c-9075-2293b7c2e561,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi gaje, tiba² ke download sendiri",1,0,2.22.0.1,2026-02-03 12:43:49,,,2.22.0.1
f1444f28-3b1b-4306-8739-93e54716cb2e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"fitur ajukan refund tidak ada, chat kontak lama banget, otlet tibatiba tidak menerima qpon .. gimana lagi sih tolong.?",1,1,2.22.0.1,2026-02-03 07:34:23,,,2.22.0.1
f2d67e95-ac67-4914-9703-91e316c5d689,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"awalnya kasih bintang 1, skrng jadi bintang 4 , karna masih lumayan utk vocer dan bisa refund vocer jg by wa, walaupun ada 1 vocer yg ga bisa refund, tapi seenggaknya masih ada beberapa vocer yg bisa di refund..thx admin..",4,10,2.22.0.1,2026-02-03 06:57:12,,,2.22.0.1
53773a91-da46-4c60-b269-426430bcef29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi makin kikir manis di awal doang login 7 hari dikasih voucher diskon 3rb doang njir dengan min pembelian 15rb emang taeek,1,0,,2026-02-03 05:58:11,,,
d4b6c1e8-5d10-4c63-bd90-aa427e6fb1e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saldo sudah kepotong tapi gak masuk dipesanan ,di wa kendala gak di respon ,",1,1,2.22.0.1,2026-02-02 17:05:38,,,2.22.0.1
66403f68-2581-4470-94a9-204f807c585f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gajelas gabisa login,1,0,,2026-02-02 15:56:52,,,
a371cb53-d26b-4c6c-8a93-86bc9fbd12b5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak promonya beneran worth it tapi kurangi iklannya,5,0,,2026-02-02 09:43:19,,,
ffa768e9-402b-43cd-90c9-5c42a1e7775a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak ada fitur refund chat contact di aplikasi lama bngt responnya ...outlet tiba tiba ga terima voucher bingung mau refund nya nih... tolong dong dev,1,0,2.22.0.1,2026-02-02 08:28:35,,,2.22.0.1
5a1e1db1-0999-4bc1-8d0d-bd2437fed754,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini saya pesan Tomoro sudah dibayar namun status masih sedang menunggu pembayaran padahal saldonya sudah terpotong di seabank, mohon segera dibantu.",1,1,2.22.0.1,2026-02-02 08:23:37,,,2.22.0.1
3b1be0b6-42a7-480c-a491-43460be0de91,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa sekarang update terbaru malah tenant² nya gak sesuai lokasi kita ya?, biasanya merunut dr yg terdekat, ini langsung merchant ibu kota aja. Dan gak ada lagi sort berdasarkan jarak, why ?",3,4,2.22.0.1,2026-02-02 08:14:20,,,2.22.0.1
bb04b2a3-4cb2-42f9-8779-1c7a41c0085c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sudah dibayar tapi tidak terdeteksi dan tetap menunggu pembayaran, padahal sudah payment dan saldo sudah kepotong. buruk",1,2,2.22.0.1,2026-02-02 08:05:00,,,2.22.0.1
7cea7235-a7a1-4819-909a-225f28b14afd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ny cacat di bayar malah ke masuk,1,0,2.22.0.1,2026-02-02 07:42:06,,,2.22.0.1
1fe4c103-6f71-4389-be39-7a56e2c81c12,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kecewa,baru pertama kali udh bayar tp gak terdeteksi...akhirnya sampai gagal,dan malah gak bisa refund...!",1,1,2.22.0.1,2026-02-02 07:26:24,,,2.22.0.1
65914735-8b64-4564-87d6-e6a3cc473b21,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sdh berbulan² tidak bisa repund. 1 lagi sudah dibayar lewat qris sudah dipotong juga saldo tapi diaplikasi menunggu pembayaran. SANGAT KECEWA. UANG MELAYANG! KAPOK pakai aplikasi ini.,1,15,2.22.0.1,2026-02-02 07:16:08,,,2.22.0.1
b6411e19-ca73-45d2-87d1-7a121a90aeba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kakak semangat komentar 🥰🥰,5,0,,2026-02-02 05:20:13,,,
c6dc158a-ca30-4876-b177-17f2449f98c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"SY MAU REFUND GABISA, MAU REEDEM VOCER JG GBS GIMANA NIH",1,0,2.22.0.1,2026-02-02 01:46:15,,,2.22.0.1
43221162-b5af-4473-867f-b5732dd1b6bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🤩,2,0,,2026-02-01 22:32:04,,,
30809774-97b1-4e6b-82b4-5377fd83f4e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget,5,0,2.22.0.1,2026-02-01 11:34:15,,,2.22.0.1
65351b6f-2259-45e7-a293-6009ff24f1e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek bgt. abal abal.,1,0,,2026-02-01 09:59:18,,,
53d05a6c-8817-4ac5-ad28-0f7f4f70359e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ga bisa di gunakan, katanya banya orang yang berminat",1,0,2.22.0.1,2026-02-01 09:49:09,,,2.22.0.1
b4fc46fa-b61a-4ae3-bc83-a642e283290a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak diskonnya...,5,0,2.22.0.1,2026-02-01 06:34:55,,,2.22.0.1
1bf75232-e317-4fa6-b365-1661a9e818c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GABISA REFUND CS DICHAT GA BLS2 APK GAJELAS ANJIR,1,0,2.22.0.1,2026-02-01 03:11:22,,,2.22.0.1
63708382-6f73-4b4d-a380-c089d383ab6b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolol bgt ni sistem login qpon, sampe sekarang gak bisa login karna terdeteksi tidak normal.. apalah monyet",1,1,2.22.0.1,2026-01-31 16:52:24,,,2.22.0.1
d2a50820-0bad-41ac-bd6d-9ac7e686a418,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sejauh ini gak pernah ada keluhan ttg pelayanan qpon. palingan merchant yg kerjamasa sama qpon ad yg tricky sudah jelas alamat nya termasuk tp pegawainya bilang gak bisa diklaim,5,15,2.22.0.1,2026-01-31 15:44:25,,,2.22.0.1
558aabb1-3945-4b32-947c-dac86b542c74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,alhamdulillah memudahkan konsumen. banyak promo..proses refund juga mudah.. dipandu.. terimakasih qpon..,5,0,2.22.0.1,2026-01-31 14:40:52,,,2.22.0.1
e4aca201-b8ae-4340-b39e-0d19be449abc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi tolol, menu di brand gak ada, udah ngikutin petunjuk refund tapi gak bisa refund juga. jangan mau download aplikasi sesat",1,0,,2026-01-31 12:00:28,,,
15216062-1703-46ba-bab0-025a140ac9be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi jajan bannyak diskon wortit buat di download besst...... ♡,5,0,,2026-01-31 11:29:18,,,
e7385722-5df8-4feb-bd74-fc5643078d5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jangan coba2 donlot aplikasi ini vocer saya hilang padahal pas mw beli toko nya habis.,1,1,2.22.0.1,2026-01-31 10:35:36,,,2.22.0.1
9eaf933f-b5d4-4b60-bee3-c02284d8ca64,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,customer service nya tidak lengkap dalam menyampaikan informasi. Saya mau refund voucher tetapi waktu itu masih aktif katanya harus nunggu expired dulu baru bisa di refund. Pas sekarang udh expired malah bilang harus refund H-7 hari pas voucher hangus,1,1,2.22.0.1,2026-01-31 06:07:24,,,2.22.0.1
d60c7feb-fdd6-44e0-8c3d-735a358566d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,,2026-01-31 05:56:53,,,
0a5ebbf8-6292-42ca-ad92-18f69ab86c3e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi gk jelas. udah mau tuker di kasir tiba-tiba aplikasi eror. giliran mau dituker lagi malah masa berlaku nya habis dan hangus. kalau bisa Diperpanjang lagi waktu Penukaran nya. karena kita gk tiap hari bisa kembali ke tempat makan itu lagi,1,0,,2026-01-31 04:37:48,,,
c7e41337-7250-442d-8ca8-b141b913f4ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Login susah, gilaran udah masuk aplikasi di beli ga bisa, emang kocak nih qpon",1,0,2.22.0.1,2026-01-31 03:39:22,,,2.22.0.1
7ecf8309-6a72-409c-8275-c7bf13ea2658,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"baru-baru ini saya ganti gawe hp, waktu mau coba login gak bisa dan dinyatakan aktivitas akun saya tidak normal. awalnya cuma saya diamkan 1x24 jam sesuai instruksi tapi pas saya coba lagi besoknya tepat 24 jam setelah percobaan pertama itu masih tidak bisa login juga. begitu pun ketika saya mencoba menghubungi help center kontak WAnya tidak bisa dihubungi. update aplikasi? sudah dilakukan juga tapi masih tidak bisa login, cem mana lah ini",2,16,2.22.0.1,2026-01-31 02:38:09,,,2.22.0.1
79e73999-d345-4540-b0f2-1fb0e4337c71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"akun nggak ada aneh-aneh tapi kena banned, kocak banget aplikasi badut satu ini",1,0,,2026-01-30 16:18:03,,,
3c3b5e4f-f7a4-4739-8e02-3e098e55d269,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,uang hilang produk gak dapat.. gk jelasss,1,0,2.22.0.1,2026-01-30 15:18:49,,,2.22.0.1
510cc96e-4eb8-4073-876a-6fe043cffcfd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gila akun ku gak bisa untuk beli,1,0,2.22.0.1,2026-01-30 13:11:19,,,2.22.0.1
c67ec5de-1674-440a-9889-1e7d4f72349c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makasih banyak qpon bisa jajan diskon tiap hari,5,0,2.22.0.1,2026-01-30 11:46:12,,,2.22.0.1
5538d61a-694c-4b4d-965f-932bfd89192e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sudah beli,sudah dibayar,buka aplikasi pesanan gak bisa",1,0,2.9.2,2026-01-30 11:34:14,,,2.9.2
24b8d12d-d44c-4609-95ba-743ff41287fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,serius setiap seminggu sekali update apl mulu ??? setiap buka aplikasi ini pasti update gk pernah langsung kebuka herannnn,2,0,,2026-01-30 02:42:35,,,
d0c4adfc-18ac-4b94-8200-ee60946ecb4c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jelek banget pelayanan refound nya,lama lelet berbelit2",2,0,2.22.0.1,2026-01-29 23:02:16,,,2.22.0.1
491da618-ee97-4161-a9e8-affe68b25dcf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga bisa login,3,0,2.22.0.1,2026-01-29 12:17:37,,,2.22.0.1
eaa7e150-f2f6-454c-b126-36bd3ac76926,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nggk bisa login jdi uninstall saja sekalian,1,0,2.5.4,2026-01-29 12:14:17,,,2.5.4
0e4d3d8e-a93a-46a9-8c0f-3a22d8c4dd15,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantab,5,0,2.22.0.1,2026-01-29 11:26:39,,,2.22.0.1
